9085	0	33285	2
9085	0	76286	1
10459	0	10460	2
10459	0	10465	2
10459	0	10469	2
10459	0	10470	2
10459	0	10471	2
10459	0	10472	2
10459	0	10474	2
10459	0	10476	2
10459	0	10477	2
10459	0	10500	2
10459	0	54859	2
10459	0	54865	2
10459	0	54866	0
10459	0	54892	2
10459	0	74944	0
10459	0	74949	1
10459	0	74987	1
10459	0	76106	0
10459	0	226111	0
10459	0	226115	0
11009	0	11016	1
11009	0	11020	2
11009	0	11022	0
11009	0	11040	2
11009	0	11044	2
11009	0	11080	2
11009	0	11081	1
11009	0	11114	2
11009	0	20867	0
11009	0	20869	1
11009	0	20871	1
11009	0	74022	0
11009	0	234684	0
12128	0	12129	0
12128	0	12132	0
12128	0	12133	2
12128	0	16315	2
12128	0	29172	2
12128	0	69922	0
12128	0	96580	0
12128	0	108260	0
12128	0	130663	0
12128	0	156554	1
12128	0	234680	0
12386	0	12431	2
12386	0	20042	2
12386	0	20048	1
12386	0	20085	1
12386	0	20086	1
12386	0	20094	2
12386	0	29769	0
12386	0	35538	2
12386	0	35559	0
12386	0	35580	0
12386	0	66916	1
12386	0	100508	0
12386	0	153674	0
12386	0	171740	1
12386	0	205710	0
15670	0	15674	2
15670	0	15675	2
15670	0	15676	2
15670	0	15678	2
15670	0	15679	2
15670	0	15693	2
15670	0	15812	0
15670	0	15921	0
15670	0	15939	0
15670	0	21678	0
15670	0	21688	2
