131207,3.0605373559547617E-5
138,4.5209057983547156E-5
139,1.164850041154765E-4
131215,3.0605373559547617E-5
142,3.528421970555161E-5
131212,3.0605373559547617E-5
144,1.9007264395472126E-4
131218,3.0605373559547617E-5
145,4.09553397115659E-5
148,3.0605373559547617E-5
131221,3.0605373559547617E-5
131226,3.0605373559547617E-5
154,3.2440099985750075E-5
131225,5.5089672698433335E-5
158,3.6508434666175744E-5
159,0.005199683616228314
161,1.0857564783534256E-4
131235,3.0605373559547617E-5
162,3.878197673590626E-5
163,3.550223340204413E-5
165,3.0605373559547617E-5
131239,3.0605373559547617E-5
166,3.0605373559547617E-5
168,3.6193073163578336E-5
169,3.0605373559547617E-5
131243,5.508967277203019E-5
170,3.347854842276588E-5
171,4.127762920448433E-5
172,4.011793100681491E-5
131246,3.0605373559547617E-5
173,7.149532185796298E-5
174,1.351925894659381E-4
131244,3.0605373559547617E-5
175,3.0605373559547617E-5
131251,8.691926176281993E-5
178,5.304354628170498E-5
179,6.106411471578618E-5
131252,3.0605373559547617E-5
183,0.006095903282743035
187,1.0276665823831078E-4
188,3.680648519749854E-5
189,3.248878118561575E-5
190,2.0907262930753442E-4
191,3.0605373559547617E-5
194,3.0605373559547617E-5
196,0.0025690346635005037
197,3.0605373559547617E-5
131271,3.0605373559547617E-5
198,8.914150004311975E-5
199,1.8451231639406913E-4
200,5.5721721414250566E-5
210,7.410855451789909E-5
211,5.2625380116990874E-5
213,3.876680663037514E-5
131287,3.134732202053194E-5
214,8.036516443679977E-5
215,2.9189609163048584E-4
216,3.4293820012558376E-5
131290,3.78217673641037E-5
217,1.1495113526059528E-4
218,3.182958852017175E-5
219,3.0605373559547617E-5
220,3.0605373559547617E-5
221,1.0349230699133249E-4
223,0.0011946677221038693
131298,3.0605373559547617E-5
226,4.1664306933704453E-4
131296,4.284752316578891E-5
227,5.596374075984767E-5
228,3.0605373559547617E-5
229,1.3544250144684983E-4
230,1.7841332455691253E-4
131301,3.410313058990227E-5
131307,3.0605373559547617E-5
236,4.5620049270694695E-5
239,3.142151686663037E-5
131309,3.0605373559547617E-5
240,1.7900320436610936E-4
131315,5.508967277203019E-5
131318,3.0605373559547617E-5
247,2.8054501351023296E-4
131317,3.0605373559547617E-5
131323,3.876680663037514E-5
250,3.171804566878601E-5
251,0.0019331229798893513
252,3.0605373559547617E-5
253,0.0013798371510801415
255,3.0605373559547617E-5
256,1.2170120511218222E-4
259,3.0605373559547617E-5
260,1.2728449078837248E-4
261,3.0605373559547617E-5
131335,3.0605373559547617E-5
264,0.0019304790785292202
266,0.0011207172893479638
267,3.0605373559547617E-5
268,3.917136909636223E-5
131342,3.672644836266826E-5
270,4.468951423399182E-5
273,0.002207948831515634
131344,4.284752316578891E-5
276,3.0605373559547617E-5
277,5.162573002016511E-5
131348,3.0605373559547617E-5
279,0.004523136931171203
131354,3.550223340204413E-5
282,5.5089672698433335E-5
283,3.0605373559547617E-5
284,3.0605373559547617E-5
285,3.0605373559547617E-5
287,1.052272326362676E-4
288,6.992867444586144E-5
131363,3.672644836266826E-5
290,3.0605373559547617E-5
291,3.290809814068131E-5
131361,3.0605373559547617E-5
292,3.0605373559547617E-5
131366,3.0605373559547617E-5
297,3.0605373559547617E-5
298,1.2145144919698763E-4
300,1.236582983510942E-4
301,3.0605373559547617E-5
302,3.808898258242613E-5
303,2.813812311478595E-4
305,3.0605373559547617E-5
131379,3.0605373559547617E-5
307,8.004317572036078E-4
315,7.406242672193499E-5
131385,3.0605373559547617E-5
317,5.5794357590535655E-5
319,2.2820248186543413E-4
131399,1.0260613813237605E-4
327,3.0605373559547617E-5
333,3.087443179184307E-5
131407,4.490420443738263E-5
334,7.503450473947511E-4
339,3.4556519588103355E-4
131415,3.0605373559547617E-5
352,1.0868534955529559E-4
353,3.0605373559547617E-5
131430,3.0605373559547617E-5
358,3.753641877797354E-5
131428,3.0605373559547617E-5
131435,3.0605373559547617E-5
131433,3.0605373559547617E-5
364,9.319404525288171E-4
366,3.0605373559547617E-5
367,4.284752316578891E-5
368,9.475169389683175E-5
369,3.194556678036738E-5
375,9.407882353822011E-5
378,5.184571628185064E-5
131454,3.0605373559547617E-5
131455,3.0605373559547617E-5
386,3.177129256616122E-5
131462,3.0605373559547617E-5
389,3.1141377234446546E-5
394,5.387071705702391E-5
400,5.162573002016511E-5
401,0.0018420723985248348
402,3.0605373559547617E-5
131478,3.0605373559547617E-5
131483,3.0605373559547617E-5
410,3.0605373559547617E-5
414,3.0605373559547617E-5
131485,3.315373940756176E-5
131488,3.876680663037514E-5
419,1.677946627025745E-4
131489,3.0605373559547617E-5
131495,3.0605373559547617E-5
422,3.917487828391652E-5
131499,5.508967277203019E-5
427,3.0605373559547617E-5
131502,3.0605373559547617E-5
131500,3.0605373559547617E-5
431,1.0313394907501178E-4
434,3.768129937006813E-5
438,3.51219402123871E-4
439,2.537251267545397E-4
442,0.0017371732957858876
443,3.0605373559547617E-5
131513,3.0605373559547617E-5
445,3.0605373559547617E-5
446,3.0605373559547617E-5
447,1.3126493026713722E-4
449,0.0037902122067383992
453,3.0605373559547617E-5
455,3.0605373559547617E-5
460,4.757106927418628E-5
131535,3.0605373559547617E-5
463,3.0605373559547617E-5
468,3.305380348079588E-5
131541,3.0605373559547617E-5
474,3.0605373559547617E-5
476,3.0605373559547617E-5
478,3.6299761096379916E-5
480,5.331434300617131E-5
481,3.5165900059375466E-5
482,4.5774819461037254E-5
131553,3.0605373559547617E-5
485,5.744284751449321E-4
488,3.0605373559547617E-5
491,3.115401420814917E-5
131566,3.307412115373265E-5
493,1.3460075482919572E-4
494,4.284752316578891E-5
495,0.001141853182688298
131570,3.0605373559547617E-5
498,3.0605373559547617E-5
500,3.0605373559547617E-5
501,5.215631543680207E-5
503,3.0605373559547617E-5
131578,3.0605373559547617E-5
506,3.3104566817533644E-5
131576,4.284752316578891E-5
131583,3.232834276879409E-5
511,3.6982602097703507E-4
513,3.0605373559547617E-5
516,3.0605373559547617E-5
520,3.0605373559547617E-5
131594,3.0605373559547617E-5
521,5.356942348112711E-4
523,4.109822965768469E-5
527,3.0605373559547617E-5
131597,3.0605373559547617E-5
528,3.0605373559547617E-5
529,4.039909325910303E-5
530,6.58426607828701E-5
531,3.515125783497795E-5
131610,3.0605373559547617E-5
539,3.0605373559547617E-5
66076,3.0605373559547617E-5
131612,8.520366652791716E-5
66078,3.0605373559547617E-5
131618,1.0342065926661043E-4
546,3.0605373559547617E-5
549,5.338622644601939E-5
553,3.6260605464427166E-5
131627,3.2237660173713124E-5
66091,4.279205566688371E-5
131630,4.437779182517083E-5
557,5.523260252495679E-4
131631,3.0605373559547617E-5
66095,3.0605373559547617E-5
559,4.284752316578891E-5
66094,3.0605373559547617E-5
561,0.0014219628715483406
66099,3.0605373559547617E-5
562,3.0605373559547617E-5
66098,3.0605373559547617E-5
66101,3.0605373559547617E-5
565,4.75263693117929E-5
566,1.4730094417762573E-4
66102,3.0605373559547617E-5
66105,4.2847523128990476E-5
569,6.8458033745995E-5
572,3.196561240468554E-5
573,2.1596607022609924E-4
131645,3.0605373559547617E-5
131651,4.284752316578891E-5
66115,3.0605373559547617E-5
578,3.0605373559547617E-5
66116,5.100895623661643E-5
582,3.8084396039165684E-4
66119,3.278175571338633E-5
66121,3.0605373559547617E-5
66120,3.0605373559547617E-5
131659,3.0605373559547617E-5
588,3.090764885755855E-5
589,3.0605373559547617E-5
66127,3.0605373559547617E-5
66126,3.0605373559547617E-5
593,3.0605373559547617E-5
595,3.0605373559547617E-5
66132,3.0605373559547617E-5
597,4.879434271418329E-5
131671,3.0605373559547617E-5
600,3.0605373559547617E-5
601,0.004736891397376829
131675,3.0605373559547617E-5
603,0.003807522256327523
66141,4.284752316578891E-5
605,3.0605373559547617E-5
66143,3.0605373559547617E-5
131676,3.0605373559547617E-5
66142,3.0605373559547617E-5
608,3.0605373559547617E-5
66145,3.0605373559547617E-5
131682,3.0605373559547617E-5
609,1.2330511812840708E-4
131683,3.0605373559547617E-5
66147,3.0605373559547617E-5
131680,3.0605373559547617E-5
614,5.157708541083009E-5
131684,3.0605373559547617E-5
615,1.2229875531265353E-4
616,3.307412115373265E-5
131694,5.508967277203019E-5
624,3.0605373559547617E-5
66160,3.0605373559547617E-5
66164,3.0605373559547617E-5
629,3.3567671491835604E-5
131703,3.0605373559547617E-5
66166,4.1827344019669324E-5
632,3.197369594517859E-5
634,3.7630871825694995E-5
635,3.885648816239012E-5
66170,3.4166243679912306E-5
637,3.0605373559547617E-5
638,3.332585124982346E-5
66175,3.0605373559547617E-5
66176,6.710676641259722E-5
131715,3.876680663037514E-5
642,3.0605373559547617E-5
66179,3.0605373559547617E-5
643,1.0629141725386922E-4
66181,3.0605373559547617E-5
66180,3.0605373559547617E-5
646,3.550223340204413E-5
647,5.5089672698433335E-5
650,3.0605373559547617E-5
652,3.0605373559547617E-5
66189,4.152093410749714E-5
653,5.162573002016511E-5
131727,3.0605373559547617E-5
656,5.139051621765707E-4
660,3.876680663037514E-5
66197,3.0605373559547617E-5
665,4.464191199755959E-5
666,3.541882698614864E-4
667,3.0605373559547617E-5
131737,3.468609009496138E-5
668,3.2820619685721656E-5
131743,3.435185172352298E-5
66207,3.0605373559547617E-5
66206,3.0605373559547617E-5
66209,3.0605373559547617E-5
66216,6.644799509292415E-5
684,3.0605373559547617E-5
131758,3.0605373559547617E-5
686,0.022359485609363385
687,3.0605373559547617E-5
66225,3.0605373559547617E-5
131763,3.0605373559547617E-5
690,3.0605373559547617E-5
66226,3.0605373559547617E-5
66228,3.0605373559547617E-5
66231,4.2847523128990476E-5
696,3.725253372226338E-4
697,3.995569316984533E-5
698,3.0605373559547617E-5
702,1.5414594065829885E-4
66238,3.0605373559547617E-5
704,4.630826163007193E-5
705,3.9191755987167084E-5
131777,4.847721770919329E-5
66245,3.0605373559547617E-5
66247,3.3325851249823455E-5
66251,3.0605373559547617E-5
131790,3.0605373559547617E-5
131791,5.508967277203019E-5
66254,3.0605373559547617E-5
721,3.0605373559547617E-5
722,3.0605373559547617E-5
66258,3.0605373559547617E-5
66261,3.0605373559547617E-5
66260,3.0605373559547617E-5
726,3.0605373559547617E-5
729,5.341181183703255E-5
66267,3.0605373559547617E-5
732,4.856658569625701E-5
66269,3.0605373559547617E-5
131806,3.610860119361593E-5
131807,3.0605373559547617E-5
66271,2.450956611622006E-4
66270,3.0605373559547617E-5
131810,3.672644836266826E-5
737,3.8766806605842856E-5
738,3.0605373559547617E-5
66274,6.121074748315476E-5
739,3.0605373559547617E-5
740,3.8100567173492225E-5
741,3.248878118561575E-5
131815,3.0605373559547617E-5
66279,6.04782239491281E-5
743,4.496239432296534E-5
66281,3.672644836266826E-5
747,3.0605373559547617E-5
66285,3.0605373559547617E-5
749,3.9000562832042195E-5
66287,3.0605373559547617E-5
131820,3.0605373559547617E-5
131825,8.495823276481448E-5
66293,5.508967277203019E-5
131831,3.0605373559547617E-5
760,3.0605373559547617E-5
66296,3.0605373559547617E-5
762,3.0605373559547617E-5
765,3.0605373559547617E-5
767,3.0605373559547617E-5
770,3.0605373559547617E-5
66309,3.0605373559547617E-5
775,3.723653792959498E-5
66310,4.774438299356605E-5
776,1.6630166919005763E-4
778,5.369214407730692E-5
66317,3.0605373559547617E-5
781,1.1130401654276734E-4
782,3.331348544932672E-5
66319,3.0605373559547617E-5
66318,3.117477586681465E-5
66321,3.0605373559547617E-5
66323,3.0605373559547617E-5
787,4.697058936635849E-5
789,3.876680663037514E-5
131863,3.0605373559547617E-5
791,3.0605373559547617E-5
66328,3.0605373559547617E-5
795,0.0020337064697305
131865,3.0605373559547617E-5
131868,3.0605373559547617E-5
799,4.2847523128990476E-5
800,3.4103130579388436E-5
66337,6.325110584285772E-5
801,3.2831218942500575E-5
66336,3.0605373559547617E-5
803,3.0605373559547617E-5
66341,6.575334757831473E-5
805,0.056043364767439596
66340,3.0605373559547617E-5
66343,3.0605373559547617E-5
806,4.549020719137094E-5
807,3.0605373559547617E-5
809,3.0605373559547617E-5
812,1.413646344926318E-4
66349,3.0605373559547617E-5
131886,3.0605373559547617E-5
66350,5.590581607911295E-5
66359,3.0605373559547617E-5
825,3.0605373559547617E-5
66363,3.0605373559547617E-5
827,3.0605373559547617E-5
66364,3.0605373559547617E-5
830,2.3159385895239057E-4
131901,5.508967277203019E-5
833,3.0605373559547617E-5
131907,3.0605373559547617E-5
834,3.2135642255727974E-5
835,3.0605373559547617E-5
66374,3.0605373559547617E-5
840,3.4166243679912306E-5
66377,3.151219945630623E-5
66376,3.0605373559547617E-5
66379,3.0605373559547617E-5
845,4.9939727347699326E-5
847,4.284752316578891E-5
66382,3.876680663037514E-5
66385,3.0605373559547617E-5
66384,3.0605373559547617E-5
850,3.0605373559547617E-5
851,3.0605373559547617E-5
852,3.0605373559547617E-5
66388,3.0605373559547617E-5
856,1.1216903934322821E-4
857,3.8766806605842856E-5
858,0.004122635647635447
131929,3.0605373559547617E-5
861,3.0605373559547617E-5
131935,3.0605373559547617E-5
862,3.0605373559547617E-5
66399,3.790575461621087E-5
131939,3.0605373559547617E-5
867,3.0605373559547617E-5
869,5.236134812020746E-5
870,3.0605373559547617E-5
131941,3.3325851249823455E-5
872,3.0605373559547617E-5
873,2.4849897903164025E-4
66411,3.0605373559547617E-5
66410,3.0605373559547617E-5
131945,3.0605373559547617E-5
876,3.0605373559547617E-5
66413,3.0605373559547617E-5
66415,3.0605373559547617E-5
880,3.7462629424445495E-5
881,2.826857104018479E-4
66419,3.0605373559547617E-5
887,0.00536811644657837
888,3.0605373559547617E-5
131962,3.0605373559547617E-5
890,3.0605373559547617E-5
892,0.0016183814400552853
66429,3.0605373559547617E-5
66431,3.0605373559547617E-5
66430,3.0605373559547617E-5
66433,3.0605373559547617E-5
900,7.921220845230315E-5
66436,3.428326540775185E-5
131975,3.0605373559547617E-5
903,3.0605373559547617E-5
131978,5.537656395856743E-5
909,5.3065982915017025E-5
66446,5.508967277203019E-5
913,3.620660194761919E-5
914,3.0605373559547617E-5
66451,3.0605373559547617E-5
131985,3.0605373559547617E-5
66453,3.0605373559547617E-5
66455,3.0605373559547617E-5
919,0.03586389516274401
131989,3.0605373559547617E-5
66461,3.171829624767878E-5
131999,3.0605373559547617E-5
927,3.187492982041478E-5
131997,5.508967277203019E-5
930,0.006090673116107401
66467,3.672644836266826E-5
66469,8.103171071451199E-5
933,3.0605373559547617E-5
66468,4.284752316578891E-5
937,3.0605373559547617E-5
938,3.142151686663037E-5
66475,3.0605373559547617E-5
939,3.1141377234446546E-5
66477,3.672644836266826E-5
66476,3.0605373559547617E-5
942,1.2254642055802142E-4
132012,1.2459787779100858E-4
66478,3.468609009496138E-5
132013,3.0605373559547617E-5
944,4.284752316578891E-5
66480,3.0605373559547617E-5
945,3.0605373559547617E-5
132020,3.0605373559547617E-5
952,3.0605373559547617E-5
66491,1.9075407334328992E-4
956,5.311254128064701E-5
132030,3.0605373559547617E-5
957,3.791254269074394E-5
66492,3.0605373559547617E-5
959,8.238022188693642E-5
961,2.41935572078818E-4
66496,3.0605373559547617E-5
962,3.0605373559547617E-5
66498,3.410313058990227E-5
132033,3.0605373559547617E-5
966,1.2903768484464327E-4
66502,3.0605373559547617E-5
968,3.0605373559547617E-5
132042,7.128696990346902E-5
66509,3.0605373559547617E-5
972,3.0605373559547617E-5
132047,4.284752316578891E-5
66511,2.5568428532438326E-4
976,3.188672186640877E-5
977,3.0605373559547617E-5
979,5.465963732875936E-5
66519,3.410313058990227E-5
66518,3.0605373559547617E-5
132053,3.0605373559547617E-5
66520,3.0605373559547617E-5
986,3.0605373559547617E-5
66522,5.508967277203019E-5
988,3.0605373559547617E-5
132063,3.550223340204413E-5
990,3.0605373559547617E-5
991,3.0605373559547617E-5
66526,3.0605373559547617E-5
993,3.0605373559547617E-5
994,6.472391852017579E-4
995,3.568474342164692E-5
66530,3.0605373559547617E-5
996,5.487013515487795E-5
997,3.0605373559547617E-5
132069,3.0605373559547617E-5
66537,3.0605373559547617E-5
1001,3.0605373559547617E-5
1004,3.0605373559547617E-5
1005,3.672644836266826E-5
1007,3.0605373559547617E-5
66542,5.508967277203019E-5
132077,3.0605373559547617E-5
132082,3.0605373559547617E-5
66544,4.488788141509657E-5
1011,3.0605373559547617E-5
1013,3.187492982041478E-5
1016,3.876680663037514E-5
66552,3.0605373559547617E-5
1019,3.701114951630178E-5
1021,3.0605373559547617E-5
132095,3.0605373559547617E-5
66559,4.284752316578891E-5
66558,3.0605373559547617E-5
66561,3.0605373559547617E-5
1024,3.0605373559547617E-5
132098,5.508967277203019E-5
1025,3.0605373559547617E-5
1026,3.1894020882646866E-5
1027,3.0890074713181135E-5
1028,8.188926767071541E-5
1029,3.0605373559547617E-5
66567,3.0605373559547617E-5
132106,4.5322171047047325E-5
1033,6.477279915677061E-5
1034,3.221215569627693E-5
132104,3.0605373559547617E-5
1036,0.0061080362736585575
66577,3.0605373559547617E-5
66579,3.0605373559547617E-5
1043,4.5568000856064746E-5
66581,3.235425207472495E-5
66583,3.0605373559547617E-5
132116,4.284752316578891E-5
66582,3.0605373559547617E-5
1047,1.5435617100471717E-4
1048,9.94961113760623E-5
1049,3.0605373559547617E-5
1050,1.0883124646591884E-4
66587,3.0605373559547617E-5
66586,3.0605373559547617E-5
66588,3.0605373559547617E-5
132127,3.0605373559547617E-5
1054,3.3665910961107936E-5
66591,3.0605373559547617E-5
1056,3.0605373559547617E-5
66592,3.0605373559547617E-5
66595,3.0605373559547617E-5
66597,4.2847523128990476E-5
1065,3.876680663037514E-5
132139,3.0605373559547617E-5
66600,5.508967277203019E-5
1068,3.468609009496138E-5
66605,4.284752316578891E-5
66606,3.0605373559547617E-5
1072,3.0605373559547617E-5
1075,3.260468320076216E-5
1076,3.2410933495313705E-5
1077,3.0605373559547617E-5
66612,3.0605373559547617E-5
66615,3.0605373559547617E-5
132148,3.1718296251024096E-5
66614,4.284752316578891E-5
1079,3.0605373559547617E-5
1080,5.827897263883178E-4
66616,3.8766806605842856E-5
1082,8.738812062881607E-5
1084,3.0605373559547617E-5
66620,3.0605373559547617E-5
132159,3.0605373559547617E-5
66622,3.0605373559547617E-5
1088,3.0605373559547617E-5
132163,5.264124299671973E-5
1090,3.0605373559547617E-5
1091,3.0605373559547617E-5
1094,3.0605373559547617E-5
66632,3.0605373559547617E-5
1098,3.4249064360527E-5
132168,3.0605373559547617E-5
1102,3.0605373559547617E-5
66641,5.508967277203019E-5
1104,3.0605373559547617E-5
1105,4.4794042182353596E-5
1106,1.7510946698691724E-4
66643,3.0605373559547617E-5
1107,3.2022047836938633E-4
66642,5.508967277203019E-5
66645,3.0605373559547617E-5
66646,5.508967277203019E-5
1112,3.8853364992623885E-4
66648,3.0605373559547617E-5
1114,3.171672246450424E-5
1117,3.3325851249823455E-5
1118,3.1248768897849705E-4
66655,3.0605373559547617E-5
1119,1.9116039816995358E-4
66654,3.0605373559547617E-5
66657,3.895959638795375E-5
1120,3.0605373559547617E-5
1121,3.0605373559547617E-5
1122,7.114364948279824E-4
1124,0.0018371135357523175
1126,5.766696742210221E-5
66663,3.071595815685787E-5
1127,3.0605373559547617E-5
66664,3.672644836266826E-5
1133,3.0605373559547617E-5
1134,3.305380347343619E-5
1135,3.0605373559547617E-5
1137,3.182958852017175E-5
1138,3.0605373559547617E-5
66677,3.0605373559547617E-5
1141,3.0605373559547617E-5
132215,3.0605373559547617E-5
1144,3.0605373559547617E-5
1146,2.9567859491228573E-4
1148,3.0605373559547617E-5
1150,3.307623200944126E-5
66687,5.5089672698433335E-5
132221,3.0605373559547617E-5
66689,3.0605373559547617E-5
66688,3.0605373559547617E-5
1154,3.907206736438125E-5
66691,3.0605373559547617E-5
1157,3.0605373559547617E-5
1158,4.284752316578891E-5
132229,3.0605373559547617E-5
66696,3.0605373559547617E-5
1163,3.0605373559547617E-5
66701,3.0605373559547617E-5
66703,3.0605373559547617E-5
1167,3.0605373559547617E-5
66705,3.0605373559547617E-5
66704,3.0605373559547617E-5
66707,3.0605373559547617E-5
132241,3.0605373559547617E-5
66709,3.0605373559547617E-5
66708,5.9641508622152696E-5
132250,3.0605373559547617E-5
66712,3.0605373559547617E-5
66715,3.0605373559547617E-5
132254,3.0605373559547617E-5
66718,3.0605373559547617E-5
132258,3.0605373559547617E-5
1185,3.0605373559547617E-5
66723,3.0605373559547617E-5
132262,3.0605373559547617E-5
1189,3.302535766870018E-5
1191,0.0021078835427635573
66726,3.0605373559547617E-5
132266,3.0605373559547617E-5
66731,3.0605373559547617E-5
1195,1.3059167860526253E-4
1197,3.8509631279808646E-5
66737,3.0605373559547617E-5
1201,3.513352309053829E-5
1204,3.699315006335194E-5
66740,3.0605373559547617E-5
1205,3.0605373559547617E-5
66742,3.0605373559547617E-5
1208,3.0605373559547617E-5
66744,3.0605373559547617E-5
1210,3.0605373559547617E-5
132281,3.0605373559547617E-5
1212,3.0605373559547617E-5
1215,1.0381097369795135E-4
1216,3.0605373559547617E-5
1219,5.594562076006718E-5
1220,3.0605373559547617E-5
66756,3.0605373559547617E-5
132293,3.0605373559547617E-5
1224,3.0605373559547617E-5
1225,3.0605373559547617E-5
132299,3.0605373559547617E-5
66763,1.6867644088914326E-4
1227,3.0605373559547617E-5
66762,3.0605373559547617E-5
66765,3.0605373559547617E-5
1229,2.869072581583402E-4
66766,3.0605373559547617E-5
66768,8.826335302196842E-5
132307,3.322654137296786E-5
66771,3.0605373559547617E-5
66770,3.0605373559547617E-5
66772,3.0605373559547617E-5
66775,9.908618602779773E-5
132318,3.0605373559547617E-5
132319,4.284752316578891E-5
1246,3.235646825551013E-5
1247,3.410313058990227E-5
1248,7.194398531133033E-5
66785,3.0605373559547617E-5
132322,3.0605373559547617E-5
1250,3.771371848982976E-5
66787,3.0605373559547617E-5
1251,3.0605373559547617E-5
1253,3.0605373559547617E-5
132325,3.0605373559547617E-5
1256,3.0605373559547617E-5
1259,3.0605373559547617E-5
1260,3.0605373559547617E-5
132334,3.0605373559547617E-5
66796,3.0605373559547617E-5
1261,3.550223340204413E-5
132338,3.0605373559547617E-5
1265,1.5696404494103944E-4
1266,3.8766806605842856E-5
132336,3.0605373559547617E-5
1267,3.0605373559547617E-5
1270,1.588773927061531E-4
66806,3.3325851249823455E-5
1272,3.0605373559547617E-5
66809,3.0605373559547617E-5
132346,3.0605373559547617E-5
1279,3.0605373559547617E-5
1283,3.0605373559547617E-5
132358,3.0605373559547617E-5
66822,1.3508335473260623E-4
1287,1.2054066764971935E-4
1290,3.2135642260327776E-5
1291,6.789907686908629E-5
66826,3.0605373559547617E-5
66828,3.0605373559547617E-5
66831,3.672644836266826E-5
132375,5.508967277203019E-5
1303,3.142151686663037E-5
66841,3.0605373559547617E-5
132379,3.0605373559547617E-5
1307,9.835371575288281E-4
66847,3.0605373559547617E-5
132386,3.0605373559547617E-5
1313,3.4686090082695236E-5
66848,3.0605373559547617E-5
1314,3.0605373559547617E-5
1316,3.0605373559547617E-5
66855,3.0605373559547617E-5
132388,5.78578750762974E-5
1320,3.835873497683376E-5
66859,3.0605373559547617E-5
66858,3.0605373559547617E-5
1324,3.7032502107384845E-5
66861,3.0605373559547617E-5
1327,3.0605373559547617E-5
1329,0.0011222907274082337
66867,5.998653261452671E-5
1330,3.0605373559547617E-5
1331,3.0605373559547617E-5
132406,3.410313058990227E-5
1334,3.698905239659265E-5
66870,3.0605373559547617E-5
1336,3.0605373559547617E-5
66875,3.0605373559547617E-5
132414,3.0605373559547617E-5
132415,3.0605373559547617E-5
1342,3.9307162418085784E-5
1343,3.0605373559547617E-5
1344,3.305380348079588E-5
66883,3.8766806605842856E-5
1347,1.1707167269413041E-4
1349,4.467967636611113E-5
66887,3.0605373559547617E-5
66886,3.0605373559547617E-5
1351,1.0328238951193737E-4
1352,0.008198875359808094
132427,3.0605373559547617E-5
66891,3.0605373559547617E-5
1354,5.5089672698433335E-5
1355,6.476062578042529E-5
1356,6.149347478992393E-5
66895,3.2135642260327776E-5
66896,3.330269824982213E-5
132435,4.284752316578891E-5
1364,3.6285730986163495E-5
1366,6.994686044693458E-5
132442,3.0605373559547617E-5
66905,3.26457318272545E-5
66907,3.0605373559547617E-5
1371,3.6260605464427166E-5
66906,3.0605373559547617E-5
132446,3.0605373559547617E-5
1376,3.0605373559547617E-5
66912,3.0605373559547617E-5
132451,3.0605373559547617E-5
1378,3.0605373559547617E-5
132449,3.0605373559547617E-5
1381,0.001077677749266412
66916,3.672644836266826E-5
132452,3.0605373559547617E-5
132458,3.0605373559547617E-5
132459,3.0605373559547617E-5
66923,3.0605373559547617E-5
1387,3.248878119127704E-5
66925,3.0605373559547617E-5
1389,3.0605373559547617E-5
1390,0.0030180495956381222
66927,5.5089672698433335E-5
1392,3.358743564311921E-5
1393,3.0605373559547617E-5
66931,3.0605373559547617E-5
1395,3.0605373559547617E-5
66930,3.0605373559547617E-5
1396,3.248878119127704E-5
1397,5.139194247821489E-5
66934,3.0605373559547617E-5
66941,3.0605373559547617E-5
132476,3.0605373559547617E-5
132477,3.0605373559547617E-5
