9085	0	33285	2
9085	0	76286	1
10459	0	10460	2
10459	0	10465	2
10459	0	10469	2
10459	0	10470	2
10459	0	10471	2
10459	0	10472	2
10459	0	10474	2
10459	0	10476	2
10459	0	10477	2
10459	0	10500	2
10459	0	54859	2
10459	0	54865	2
10459	0	54866	0
10459	0	54892	2
10459	0	74944	0
10459	0	74949	1
10459	0	74987	1
10459	0	76106	0
10459	0	226111	0
10459	0	226115	0
11009	0	11016	1
11009	0	11020	2
11009	0	11022	0
11009	0	11040	2
11009	0	11044	2
11009	0	11080	2
11009	0	11081	1
11009	0	11114	2
11009	0	20867	0
11009	0	20869	1
11009	0	20871	1
11009	0	74022	0
11009	0	234684	0
12128	0	12129	0
12128	0	12132	0
12128	0	12133	2
12128	0	16315	2
12128	0	29172	2
12128	0	69922	0
12128	0	96580	0
12128	0	108260	0
12128	0	130663	0
12128	0	156554	1
12128	0	234680	0
12386	0	12431	2
12386	0	20042	2
12386	0	20048	1
12386	0	20085	1
12386	0	20086	1
12386	0	20094	2
12386	0	29769	0
12386	0	35538	2
12386	0	35559	0
12386	0	35580	0
12386	0	66916	1
12386	0	100508	0
12386	0	153674	0
12386	0	171740	1
12386	0	205710	0
15670	0	15674	2
15670	0	15675	2
15670	0	15676	2
15670	0	15678	2
15670	0	15679	2
15670	0	15693	2
15670	0	15812	0
15670	0	15921	0
15670	0	15939	0
15670	0	21678	0
15670	0	21688	2
16750	0	16751	0
16750	0	16754	1
16750	0	16761	1
16750	0	16765	0
16750	0	16782	2
16750	0	16869	2
16750	0	16879	1
16750	0	38042	2
16750	0	62569	0
16750	0	100737	0
16750	0	104038	2
16750	0	204235	0
20514	0	20516	2
20514	0	20517	2
20514	0	20637	2
20514	0	20649	0
20514	0	25336	1
20514	0	59792	2
20514	0	70478	2
20514	0	70620	0
20514	0	70632	0
20514	0	140216	1
20514	0	140762	1
20514	0	157366	1
20514	0	157379	2
20514	0	157381	0
20514	0	157769	0
20514	0	233505	0
20977	0	20982	2
20977	0	20986	2
20977	0	20997	0
20977	0	20999	2
20977	0	21006	2
20977	0	21007	1
20977	0	21055	2
20977	0	21274	1
20977	0	21307	2
20977	0	21312	2
20977	0	21316	1
20977	0	21364	2
20977	0	22860	0
20977	0	44567	1
20977	0	180399	0
23779	0	23784	2
23779	0	23786	2
23779	0	23787	2
23779	0	23812	2
23779	0	23814	2
23779	0	23822	2
23779	0	23840	1
23779	0	23846	1
23779	0	23850	2
23779	0	23929	2
23779	0	24250	0
23779	0	26151	0
23779	0	41140	0
23779	0	46512	0
23779	0	46513	0
23779	0	47004	0
23779	0	143078	0
23779	0	195396	0
23779	0	195416	0
25672	0	25674	2
25672	0	25681	2
25672	0	25692	2
25672	0	25770	2
25672	0	25771	1
25672	0	25781	2
25672	0	25844	0
25672	0	25980	0
25672	0	27066	0
25672	0	28536	0
25672	0	29833	2
25672	0	56155	0
25672	0	58277	0
25672	0	90816	0
25672	0	104288	1
25672	0	105772	0
25672	0	176605	0
25672	0	195436	0
25672	0	223252	0
27495	0	27496	2
27495	0	27497	2
27495	0	27507	2
27495	0	27561	2
27495	0	27699	1
27495	0	27776	2
27495	0	46623	2
27495	0	66880	0
27495	0	95394	0
27495	0	141873	0
27495	0	185810	0
33780	0	33781	2
33780	0	33783	2
33780	0	33786	1
33780	0	33790	2
33780	0	33803	2
33780	0	33811	2
33780	0	33827	0
33780	0	33843	1
33780	0	33846	1
33780	0	34112	0
33780	0	34131	0
33780	0	34137	1
33780	0	34144	2
33780	0	47138	1
33780	0	47211	0
33780	0	47252	1
33780	0	47826	0
33780	0	56158	0
33780	0	59648	0
33780	0	59976	0
33780	0	69063	0
33780	0	162332	0
41208	0	41209	2
41208	0	41273	0
41208	0	41295	1
41208	0	41316	1
41208	0	43445	0
41208	0	47716	0
41208	0	73223	0
41208	0	83369	0
41208	0	95698	0
41208	0	95811	0
41208	0	143050	0
41208	0	169578	0
41208	0	169579	0
41208	0	169582	0
41208	0	169624	0
41208	0	207207	0
41208	0	207210	0
41208	0	213164	0
41208	0	233821	0
43339	0	43356	2
43339	0	43403	2
43339	0	43408	2
43339	0	43418	2
43339	0	43442	1
43339	0	43507	1
43339	0	43722	0
43339	0	47530	2
43339	0	74685	0
43339	0	78159	0
43339	0	80912	0
43339	0	126879	0
57407	0	57408	0
57407	0	57411	0
57407	0	57413	0
57407	0	57414	2
57407	0	59414	0
57407	0	59672	0
57407	0	59775	0
57407	0	59778	0
57407	0	60020	0
57407	0	96427	0
57407	0	100525	0
57407	0	186036	0
86015	0	86016	2
86015	0	86017	2
86015	0	86035	0
86015	0	86039	1
86015	0	86042	1
86015	0	86049	2
86015	0	86060	0
86015	0	86068	0
86015	0	86074	0
86015	0	86078	0
86015	0	86081	0
86015	0	86092	0
86015	0	86098	0
86015	0	86397	0
93830	0	93833	0
93830	0	93834	2
93830	0	93835	2
93830	0	93837	0
93830	0	93841	1
93830	0	93863	2
93830	0	93889	0
93830	0	93890	2
93830	0	93893	1
93830	0	93904	0
93830	0	93964	0
93830	0	122112	0
93830	0	144031	0
112451	0	45056	1
112451	0	45091	0
112451	0	112457	2
112451	0	112458	2
112451	0	112469	2
112451	0	112480	1
112451	0	112547	2
112451	0	112707	0
112451	0	123038	0
112451	0	137081	0
112451	0	146845	0
112451	0	171468	0
126419	0	126420	1
126419	0	126424	2
126419	0	126429	2
126419	0	126430	2
126419	0	126471	2
126419	0	136209	2
126419	0	136216	0
126419	0	136231	1
126419	0	136379	1
126419	0	136380	2
126419	0	136641	0
128616	0	128625	2
128616	0	128632	1
128616	0	128672	0
128616	0	128679	0
128616	0	128680	1
128616	0	128686	2
128616	0	128688	2
128616	0	128700	2
128616	0	128718	2
128616	0	128719	0
128616	0	128744	0
128616	0	128761	0
128616	0	128767	2
128616	0	128914	2
128616	0	128916	0
128616	0	128931	0
128616	0	129219	1
128616	0	140127	0
128616	0	200906	0
136870	0	136871	0
136870	0	136874	0
136870	0	136879	2
136870	0	136897	1
136870	0	136901	2
136870	0	136903	0
136870	0	136913	0
136870	0	136921	0
136870	0	136922	1
136870	0	136940	0
136870	0	137049	0
136870	0	137486	0
136870	0	181173	0
140547	0	140556	0
140547	0	140565	2
140547	0	140570	0
140547	0	140584	2
140547	0	140594	0
140547	0	140596	2
140547	0	140615	0
140547	0	140619	0
140547	0	140666	0
140547	0	140667	2
140547	0	140686	0
140547	0	140687	1
140547	0	140689	2
140547	0	140799	0
140547	0	141216	0
140547	0	141218	0
140547	0	153272	0
140547	0	183736	0
158631	0	158638	2
158631	0	158641	2
158631	0	158676	2
158631	0	158689	1
158631	0	163128	2
158631	0	163136	0
158631	0	163188	2
158631	0	167465	0
158631	0	177255	0
158631	0	180862	0
158631	0	214395	0
163915	0	163925	2
163915	0	163928	1
163915	0	163935	2
163915	0	163948	2
163915	0	163975	2
163915	0	164023	2
163915	0	164028	0
163915	0	164031	2
163915	0	164035	0
163915	0	164038	2
163915	0	164045	0
163915	0	164055	0
163915	0	164070	2
163915	0	164234	0
167051	0	167056	2
167051	0	167064	2
167051	0	167070	2
167051	0	167071	0
167051	0	167075	0
167051	0	167095	2
167051	0	167107	0
167051	0	167122	2
167051	0	167146	0
167051	0	167376	0
167051	0	168192	0
167051	0	168375	0
169156	0	169159	0
169156	0	169170	2
169156	0	169178	2
169156	0	169211	2
169156	0	169271	0
169156	0	169272	0
169156	0	169351	0
169156	0	169373	0
169156	0	188863	0
169156	0	189133	0
169156	0	219346	0
185507	0	185508	2
185507	0	185528	2
185507	0	185532	2
185507	0	185534	1
185507	0	185539	0
185507	0	185554	2
185507	0	185557	0
185507	0	185580	0
185507	0	185651	0
185507	0	185723	0
185507	0	185727	0
185507	0	185818	1
185507	0	185864	0
185507	0	185897	0
185507	0	187102	0
185507	0	187513	0
194035	0	194041	2
194035	0	194057	1
194035	0	194072	1
194035	0	194076	2
194035	0	194152	2
194035	0	194214	2
194035	0	194216	0
194035	0	194217	1
194035	0	194295	1
194035	0	194299	1
194035	0	194455	0
195034	0	195042	2
195034	0	195094	2
195034	0	195102	1
195034	0	195196	2
195034	0	195233	1
195034	0	195498	0
195034	0	196555	0
195034	0	196563	1
195034	0	196591	2
195034	0	196757	0
195034	0	206766	0
202879	0	202886	2
202879	0	202908	2
202879	0	202915	2
202879	0	202920	1
202879	0	202939	0
202879	0	202972	0
202879	0	203057	0
202879	0	203211	0
202879	0	203228	0
202879	0	203315	0
202879	0	203351	1
202879	0	203362	0
202879	0	203552	0
202879	0	203594	0
202879	0	203690	0
202879	0	205978	0
204930	0	204959	2
204930	0	204961	2
204930	0	204963	2
204930	0	205031	2
204930	0	205052	0
204930	0	205062	1
204930	0	205066	2
204930	0	205286	1
204930	0	205345	2
204930	0	205698	0
204930	0	208767	0
